07:18	07:21	すごい
07:21	07:24	こんなんですごいって言われてもやろうけど
07:24	07:25	一応ここで伝えたいのは
07:25	07:26	デザインもそうなんですけど
07:26	07:28	全然違うよねごめんなさい
07:28	07:30	なんか自分の好きがみんなに伝わると
07:30	07:32	みんなの成長に変わるみたいな
07:32	07:34	キャッチコピーにしてるんですけど
07:34	07:35	なんかこう
07:35	07:38	ペルソナもいただいてっていうところではあるんですけど
07:38	07:40	次のところで
07:40	07:41	あの
07:41	07:43	えー
07:43	07:46	テニスが好きはやっぱり残すべきなんじゃないかなっていうところで
07:46	07:47	あの
07:47	07:49	置かせていただいてます
07:49	07:51	特にあの
07:51	07:54	今回中田の途中でいただいたところで言うと
07:54	07:54	あの
07:54	07:57	コーチもレッスンのコマも載ってるっていうところで
07:57	07:58	あの
07:58	08:00	まあそもそもテニスができるようなところで言うと
08:00	08:02	できるっていうところはあるんですけど
08:02	08:03	左側のこう
08:03	08:06	やっぱり好きじゃないと続きにくいみたいなところが
08:06	08:10	結構大きいんじゃないかなと思っているっていうところと
08:10	08:12	まあそもそも好きじゃないと
08:12	08:15	なかなかこう選んでもらうっていうところも
08:15	08:19	難しいんじゃないかなっていうところで思っているっていう感じですね
08:19	08:21	でえっと
08:21	08:23	まあ継続力っていうところにも関わりますし
08:23	08:25	あの前回言ってたこう
08:25	08:27	えーと
08:27	08:30	ここのこう事業として伸ばしてるというところで言うと
08:30	08:31	やっぱりこう
08:31	08:33	そもそもこのテニスっていうところを
08:33	08:34	えー
08:34	08:35	好き
08:35	08:39	っていう気持ちがありきで前向きになると僕は思っているので
08:39	08:40	えー
08:40	08:41	ここの
08:41	08:42	えー
08:42	08:47	好きというキャッチコピーを残したっていうような形になります
08:47	08:48	はい
08:48	08:49	でえっと
08:49	08:53	逆にこう右側の候補者のところに候補者に関わると
08:53	08:54	こういう感じで
08:54	08:55	こういう感じで
08:55	08:56	こういう感じで
08:56	08:57	こういう感じで
08:57	08:58	こういう感じで
08:58	08:59	こういう感じで
08:59	09:00	こういう感じで
09:00	09:01	こういう感じで
09:01	09:01	こういう感じで
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:01	09:01	
09:30	09:36	ただ好きだだけだとダメだと思うんですけど
09:36	09:39	その先も見てというところで
09:39	09:43	このキャッチコピーをお貸ししていただいたという形になります
09:43	09:53	その次がペルソナの設計のところなんですけど
09:53	09:59	中田からもらったところを簡易的に入れているので
09:59	10:03	もしかしたらどこかずれちゃっているかもしれないんですけど
10:03	10:06	左側が社員のペルソナ
10:06	10:11	右側がアルバイトのペルソナという形で置かせていただいております
10:11	10:14	左側社員のところは
10:14	10:23	今現状働いている20代というところにピントを合わせている形なんですけど
10:23	10:27	学生時代に部活なのかスクールなのかサークルみたいなところで
10:27	10:29	テニスに打ち込んだみたいな
10:29	10:30	経験があって
10:30	10:37	今の仕事に明確に大きい不満があるというよりかは
10:37	10:45	本当にこのキャリアでいいのかどうしようかみたいなところを悩んでいるような人を考えています
10:45	10:50	本当に僕の中のイメージしているのは
10:50	10:55	デポとかそういうのの販売で社員でやっているとか
10:55	10:57	っていう人とかが
10:57	10:58	一番
10:59	11:01	近しいんじゃないかなみたいなところで
11:01	11:03	思っているというところです
11:03	11:07	下のところはかなり
11:07	11:11	出会えたらラッキーというところではあるんですけど
11:11	11:16	もうすでに探しているみたいなところはもちろん狙いつつ
11:16	11:17	かつ
11:17	11:23	コーチとかの経験はないみたいな人をあえて
11:23	11:26	このペルソナでは選べたらなと思っているので
11:26	11:29	そういう経験はない人は
11:29	11:37	一旦ペルソナとして設定させていただいているという形です
11:37	11:41	なので営業職ゴリゴリとかではなくて
11:41	11:44	営業経験は多少あるかもしれないんですけど
11:44	11:46	そこは
11:46	11:51	あったらラッキー
11:51	11:54	でも別に
11:54	11:57	なくてもいいのかなと思っているので
11:57	11:59	というところで置いています
11:59	11:59	
11:59	11:59	というところで置いています
11:59	11:59	というところで置いています
11:59	11:59	というところで置いています
11:59	12:07	ちょっとバイトのところの観点がずれてたらあれなんですけど
12:07	12:16	学生がいいんじゃないかなと個人的に思っていて
12:16	12:20	アルバイトだったら学生はどうですか
12:20	12:23	そこは問わないって感じ
12:23	12:30	昔の学生のバイトと今の学生のバイトとは変わってるんですけど
12:30	12:35	昔のバイトって単位多彩低減取れたらいいとか
12:35	12:37	みんな名前書いておいてみたいなのが
12:37	12:38	私らの時代は多かった
12:38	12:41	みんなバイトに専念してお金貯めるみたいな
12:41	12:42	遊びまくるみたいな
12:42	12:43	僕もそうでした
12:43	12:45	今の人とは違う
12:45	12:48	ちゃんと授業に出て
12:48	12:52	それが感覚やから同志者やからとか
12:52	12:53	いつも
12:53	12:57	やるかもしれへんけど
12:57	12:58	ちゃんと行って
12:58	13:02	授業が優先やから
13:02	13:03	ちょっと単位が危ないから
13:03	13:05	ちょっとレッスン削ってほしいとか
13:05	13:07	レッスン前やから休むとかが
13:07	13:09	めちゃくちゃ学級に
13:09	13:10	学校中戦するって
13:10	13:13	他のも多分親がちょっと援助してるのかな
13:13	13:15	だからそういう意味で言ったら
13:15	13:22	学生のバイトの子たちがもうちょっといた方がいいから
13:22	13:23	バイトリーダーとかっていうのは
13:23	13:26	多分みんなやりがいはなく
13:26	13:29	学生は勉強授業
13:29	13:33	ゲストみたいなのがすごいあるみたい
13:33	13:38	だから週に1日
13:38	13:40	週1回の2個守ってるのが
13:40	13:42	何人か持っておいてくれた
13:42	13:46	今2人3人くらいしかいないから
13:46	13:49	って言ったら全然学生は
13:49	13:50	そういうのでもいいから
13:50	13:52	人がいた方がいいとは思うので
13:52	13:53	学生は全然ありと言うと
13:53	13:54	学生は全然ありと言うと
13:54	13:57	夜だけとかでもいいって感じですか
13:57	13:59	全然です全然
13:59	14:00	まぁアルバイトやもんな
14:00	14:01	そう言ったってアルバイト
14:01	14:06	8時半10時半までのレッスン2コマ
14:06	14:07	うーん
14:07	14:08	が一番レッスン多い
14:08	14:12	2コマって時間は連続でってこと?
14:12	14:15	の方がいいよね多分学生も
14:15	14:15	学より
14:15	14:18	ジュニアを任せるのがちょっと難しいけど
14:18	14:21	もしかしたらジュニアの時間が減ってきてるから
14:21	14:22	コマを潰して大人を使ってくれるのかなって思うけど
14:22	14:23	そういうのもあるよね
14:23	14:23	
14:23	14:23	そういうのもあるよね
14:23	14:24	そういうのもあるよね
14:24	14:24	そういうのもあるよね
14:24	14:27	そういうのもあるからそうなったら6時の時間ができたりするっていう
14:27	14:28	将来はあるんで
14:28	14:33	だから6時から10時半までもし学校終わり
14:33	14:36	まぁ4時間半なんて普通のバイトやったらあり得る話よりは
14:36	14:37	そうやな
14:37	14:37	
14:37	14:37	
14:37	14:42	ぐらいは3人もっといてほしいなと思う
14:42	14:45	高校生でもいい?バイトってこと?
14:45	14:46	10時半が多いな
14:46	14:46	無理か
14:46	14:49	10時までで返してたかも高校生の場合
14:49	14:52	まぁでも高校生をバイトで雇うのも全然OKっていうことか
14:52	14:53	はいやけど
14:53	14:56	OBここの卒業してるのしかちょっとなっちゃったことはない
14:56	14:57	ないんや
14:57	14:58	まぁちょっと怖いか
14:58	15:03	大学生はここのOBじゃなくてもあるってことか
15:03	15:04	紹介とかやったら
15:04	15:09	基本でもまだやっぱ外部でそういうの使ってっていうのが全くないんじゃん
15:09	15:12	そういうスクールの卒業してとか
15:12	15:12	うんうん
15:12	15:15	そんな
15:15	15:18	理想は週何日ぐらい働いてくれる人がいるのか
15:18	15:22	いやそれ1人の子が週2回ぐらい働いてくれた方が
15:22	15:22	うんうん
15:22	15:24	含含
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:24	15:24	
15:52	15:57	ちょっとごめん、誰か探してって言った時にブワッと広がったのも悪い意味でもあるけど
15:57	16:05	っていう意味では、別に週2回3回来てくれる人が1人おって週1回ブワッておるっていうのもちょっといい
16:07	16:14	また1人をいきなり急にバイト集めるってなった時に、そっちに教育がかかったり手がかかったり大変やから
16:14	16:19	そこはちょっと別問題があるけど、理想はいっぱい若い子が
16:19	16:28	ばちゃばちゃここでしてくれて、なんか小学校のさ、みたいな大体女の子がさ、でもある話でわかるってことで
16:28	16:34	で、いいと思う。楽しくわくやいあいと明るくコートに出ていくっていう意味では
16:34	16:42	まあ、高いた方が私らも嬉しいし、楽しいし、刺激があるしとは思ってるので、欲しいと思ってる
16:42	16:47	週1個前の子でもいいし、週単回来てる子でもいいし
16:47	16:49	全然そこは問わないと思う
16:49	17:00	うーん、その、例えばそこって、条件みたいなところを採用サイト上に入れると
17:00	17:06	週2日以上とかいう条件も切れるんですけど、切れるかなと思うんですけど
17:06	17:07	1人?
17:07	17:08	1でも
17:08	17:09	1でもいい?
17:09	17:11	1でもいい?
17:11	17:19	いや、それよく言ったら、週2が急でして、なんか減らないよね、スタートが急にならないと
17:19	17:20	うーん
17:20	17:27	でも無理やねん、多分。無理やと思う。だから、うち週1でも全然いい
17:27	17:28	1でも全然
17:28	17:30	週1の2コマ
17:30	17:32	うーん
17:32	17:38	だから、倍とか目指してるみたいな感じで、1コマの1時間半の時にここに来るっていう
17:38	17:40	すごい
17:40	17:47	いやいや、そうですけどね、学生のバイトで、自分がテニスやったことあったら週1回とかで
17:47	17:49	うん、書き持ち多いでしょ、今
17:49	17:50	あ、そうなんですか
17:50	17:58	今のバイトの子は、学生の子は1コのバイトにやったら飽きが来るからって言って、結構何コも書き持ってすると思う
17:58	17:59	Zセラー
17:59	18:02	飽きが来る、面白くない?
18:02	18:03	うーん
18:03	18:04	だんだん開ける
18:04	18:05	うーん
18:05	18:10	やったら、自分の好きなテニスを生かしたバイトと、居酒屋で
18:10	18:11	うん
18:11	18:19	それぞれの社会で、みんなコミュニティを作って、テニス仲間、居酒屋のバイト仲間、学校の子達っていう
18:19	18:20	うーん
18:20	18:24	環境をいっぱい作ってる方がいいみたいな、今の時代の子は
18:24	18:25	へぇー
18:25	18:29	2時間とか、手持ちしてる子が多いので、たぶん週1しか無理やと思う
18:29	18:31	うんうんうんうん
18:31	18:33	っていう感じかな
18:33	18:36	了解です、ありがとうございます
18:36	18:37	そうですね
18:37	18:39	だったら、かなり
18:39	18:40	うん
18:40	18:42	今口は広いかなと思うので
18:42	18:43	はい
18:43	18:45	はい、っていう感じです
18:45	18:51	一応、採用LPの構成みたいなところが次なんですけど
18:51	18:57	えー、まあ、今考えているのは、まあ順番はあれなんですけど
18:57	19:09	まあ、この最初のファーストビューから始まって、えー、仕事の内容、えー、働き方条件、まあ働き方条件は一番最後かなと思うんですけど
19:09	19:24	えー、なんかこう、仕事の流れみたいなところと、えー、大海さんの顔写真、山下コーチの顔写真入りの、えー、スタッフ紹介みたいなところをイメージして
19:24	19:26	顔出しは絶対入れない?
19:26	19:28	いや、無理無理無理
19:28	19:32	基本的にあれやんな、そういう、あんまり顔出しはせえへんっていう方向を
19:32	19:33	あ、そっちの方がいいんですか
19:33	19:34	な、確か
19:34	19:38	でも、もう出してるスタッフがおるから、出してるスタッフは別にいいんだけど
19:38	19:41	強制みたいなにはしたくないっていう感じだな
19:41	19:42	それは選抜
19:42	19:45	まあ、実際にいる人の顔があった方が
19:45	19:46	それは、いい
19:46	19:47	それはそうだと思う
19:47	19:49	まあ、でも人は選んでもいい
19:49	19:51	人は選ぶのは全然いい
19:51	19:52	そうか、そうか
19:52	19:53	はい
19:53	19:55	みたいなところ
19:55	19:58	出せる人を、何人か、うん、3人ぐらいおったら10
19:58	19:59	うん
19:59	20:00	分かんないけど
20:00	20:06	まあ、そもそもZ世代狙っていくなら、そういうちょっと若めのコーチがもうすでにおるとかなったら
20:06	20:10	親近感湧くから、例えば前の加藤くんとか結構Z世代ぐらいやん
20:10	20:11	ああいう子らが
20:11	20:13	加藤くん何歳?
20:13	20:18	まあ、ちょうど狙い目のちょい上ぐらいやん
20:18	20:23	ああ、なんか良さそうな人おるって思ってもらえたらもう、勝ちというか
20:23	20:24	うん
20:24	20:29	ですね、で、えっと、同線なんですけど
20:29	20:40	あの、面接のフローってここに来てもらって面接をするっていう段取り
20:40	20:41	そう、書類検討っていう
20:41	20:43	書類を最初にもらって
20:43	20:49	で、ここで喋って、ちょっとアンケートしてもらって、で、別日にレストに入ってもらう
20:49	20:50	うーん
20:50	20:51	レストに入ってもらう
20:51	20:55	まだこう、受かる受からんの前に
20:55	20:58	あ、えっとね、サウナ、スジキ、シャンチョウ
20:58	20:59	そう
20:59	21:03	で、ここで面接する、この日にラケットとか持ってきてもらってて
21:03	21:04	ちょっとラリーをする
21:04	21:05	へへへ
21:05	21:07	どれくらいヘルスができるのか
21:07	21:10	ちょっと、トライアルだよ
21:10	21:11	トライアル
21:11	21:17	で、多少こう、高知経験がなかったら防衛出しはさせるけど、高知経験があるって言うんやったら
21:17	21:18	一回防衛出ししてもらう
21:18	21:19	うんうん
21:19	21:24	ほんまに軽く30分くらいテストして、で、これで合格ってなったら次の日レッスン入ってもらう
21:24	21:25	うーん
21:25	21:28	で、レッスン入ってもらって、ここで合否を決めて
21:28	21:33	練習期間を2、3ヶ月して、お互いその後続けるかどうかっていう期間で
21:33	21:34	うーん
21:34	21:36	レッスンのやり方は自由、個人に委ねられてる?
21:36	21:38	いやいやいや、メインのコーチにアシスタントとしてつけて
21:38	21:41	あ、まずは最初、ああいう、あの、かけながらコーチみたいな感じか
21:41	21:43	あ、そう、一回っていう、そう、そんな感じ
21:43	21:47	いや、俺が掘った時は、サポートっていうか、山下コーチのなんか
21:47	21:48	横にいる
21:48	21:50	横に、そういう感じか
21:50	21:51	そういう感じ
21:52	21:56	で、学んでいって、一人で最終的にはできるようにみたいな
21:56	21:58	なるほど
21:58	21:59	了解です
21:59	22:01	わかりました
22:01	22:02	いっちょさんの中身で
22:02	22:03	うん
22:03	22:04	だから2日に分けます
22:04	22:05	うん
22:05	22:12	そうですね、ここの流れみたいな、また教えてほしい、具体的な
22:12	22:13	何だろう
22:13	22:17	SSO規定、この未経験からの流れみたいなところとか
22:17	22:20	未経験…
22:20	22:24	まあ、今じゃなくてもいいから、その実装するってなった時に
22:24	22:25	その
22:25	22:26	面接…
22:26	22:27	そうそうそうそう
22:27	22:28	そそそそそそ
22:28	22:29	そうそう、ざっくりした
22:29	22:32	最初は、こう、アシスタントコーチから始まって、みたいな
22:32	22:33	そうそうそうそう
22:40	22:43	応募のハードルが結構変わるかもしれないですね
22:43	22:44	うん、確かに
22:44	22:46	ここ具体的になってたら
22:46	22:49	Z世代ってどうなんですか、なんか、あの
22:51	22:54	僕の営業職とかだと
22:55	22:56	うん
22:56	23:04	結構今の時代、若い子を取ろうとすると、あの、カジュアル面談っていうのが
23:04	23:07	一次面接の前にあって、その
23:07	23:10	ホームページ見てもらうじゃないですか
23:10	23:13	ホームページ見て、なんか、なんかサイトを見てもらうじゃないですか
23:13	23:22	の面接に行くか行かないかっていうことを悩んでる時に、この社員と面談できるみたいなのがあるんですよ
23:22	23:23	そうです
23:23	23:24	面接…
23:24	23:28	正直、一次面接なんですね、これまでの
23:28	23:37	でも、名前をカジュアル面談ってすることによって、彼らは、この、はい、あの、一歩踏み出しやすい
23:37	23:40	それで違うってなったら辞めれるっていう
23:40	23:43	なんか人に否定されるじゃないですか、面接だったら
23:43	23:47	こう、お前、お前はうちに合わないって言って切られるじゃない
23:47	23:48	そんなやついらんわ
23:48	23:51	そんなやつ営業やっていかれへんやん、無理やろ
23:51	23:52	どの時点でいらんわ
23:52	23:53	でもそっち側が結構主流で、そういうのが…
23:54	24:01	逆にこの求職者が選ぶ側っていうのが、結構この就職では起き、今起きてるっていう感じ
24:01	24:02	なるほどね
24:02	24:03	そうなんですよ
24:03	24:04	断られたとかね
24:04	24:07	多分、そう、真相心理ではそっちだと思うんですけど
24:07	24:09	多分そっちやと思いますね
24:09	24:11	あ、じゃあ右手合わせた
24:11	24:13	このやつ、働いてたかな
24:13	24:14	で、かつ…
24:14	24:15	こっちは何が、時代的に?
24:15	24:18	そうなんよ、時代がそうなってんの
24:18	24:22	オンラインでカジュアル面談っていって、そうやって、で、
24:22	24:29	選考しますってなったら、面接を実施するみたいな形なんですけど
24:29	24:34	基本的に情報はもう、めっちゃオープンであればあるほどいいみたいな
24:34	24:37	だからもう360度ビューみたいなのもあればもう
24:37	24:42	その人からしたらそう、佐山社工事が言ったみたいにこう、嫌やねん
24:42	24:49	行くだけ行って、なんか期待とちゃうとか、あの、蹴られるっていうのが嫌や、潰したいっていう
24:49	24:50	だからサイトとかを、この未経験の流れとかも、こう、
24:50	24:51	そういうのを、こう、
24:51	24:54	具体的な方がいいとか言ったのにも全部繋がるっていう
24:54	24:57	もう鮮明にイメージができて、くんねん
24:57	25:03	そこは頑張らないと、スタッフ3名雇うんやから
25:03	25:07	まあでも、最初やらなくてもいいと思うんですけど
25:07	25:08	段階的でもいい
25:08	25:17	サイトに来てる人に対して面接数が少ないとかになったら、それがこう、ネックになったりというか
25:17	25:20	そっちで一回こう、こっちから歩み寄ってあげると、こう、
25:20	25:25	向こうからのその、流入が増えたりするかなと思うので
25:25	25:32	まあそれは一個の、こう、改善するための施策というか、最初からそれを前提にする必要はないかなと思って
25:32	25:34	カジュアル面談っていうか
25:34	25:35	カジュアル面談
25:35	25:36	でも結構
25:36	25:37	仲良くしましょうっていうこと?
25:37	25:40	いや、まあ、一旦顔合わせましょうみたいな
25:40	25:41	ああー
25:41	25:43	私が現場統括ですよ、みたいな感じで
25:43	25:48	だからどっちかっていうと、一時面接は大海さんで、あの、加藤君が、えっと、カジュアル面談をしようっていうことで、
25:48	25:49	うん、そういうことだね
25:49	25:52	そういうのが、えっと、カジュアル面談で、こういう職場だよっていうことを伝えるみたいな
25:52	25:53	それめっちゃいいかも
25:53	25:54	ああ、そういうことだね
25:54	25:55	優しい人がいい
25:55	25:56	優しいし
25:56	25:57	うん
25:57	25:58	いや、別に優しいんだけど
25:58	25:59	いや、優しくない
25:59	26:01	いや、ちょ、みんなそうやって言うけど
26:01	26:02	そういうことね
26:02	26:03	そうそうそうそう
26:03	26:12	で、こういう職場で、こう、もし、よかったら一回、そう、面接やりましょうよみたいな感じを
26:12	26:14	そういう感じだなあ
26:14	26:18	もう、もう、開いといて、まっといてあげ、笑顔でまっといてあげるっていうところを加藤動いたらいいってこと?
26:18	26:19	そうです
26:19	26:20	そう
26:20	26:23	で、入ってきた時に、ああ、そういう話し合いを変わっていいっていうことで
26:23	26:24	そうですそうです
26:24	26:25	面接しようって
26:25	26:26	そうですそうです
26:26	26:33	で、違うかって言ったら、加藤君にフィードバックして、ああいう子は通さんといてって、こういう子は通さんといてっていうのをやれば
26:33	26:34	なるほどね
26:34	26:39	そう、質がどんどん上がっていくというか、こういうことを先に伝えてとかもできるんで
26:39	26:42	連続ではないで、でも、カジュアル面談とその、別日やと思うで
26:42	26:43	うん
26:43	26:49	その、加藤君がやって行けたら、その前のに流れるではなく、一旦向こうも向こうで持ち帰って、
26:49	26:55	みたいな、じゃあ次本面談みたいな感じ、面接みたいな、で、そこで前のが登場するみたいな
26:55	27:08	まあ、これはでも、ほんますぐにじゃなくてもいいというか、結局採用LPも、その実装させてもらうのやったら、その分析基盤みたいなのも全部一緒に実装するから、そのPDCAというか、その検証を回せる状態を作る
27:08	27:09	うん
27:09	27:18	今言ったみたいに、どんぐらい、その応募のエントリーのボタンを押されてるかとかをもう取れる状態にするから、そこの流入が少なかったら、そこが障壁になってるよねみたいなんで
27:18	27:24	分かるような状態を作って、その一緒に搬送していくっていう
27:24	27:25	理解
27:25	27:28	そう、それが必要ならやっていきましょうみたいな
27:28	27:29	うん
27:29	27:30	なんか他にもいろんなのを
27:30	27:33	そうそうそう、いろんなことできるから
27:33	27:38	一応さ、PDCAを回していくところの
27:38	27:39	すいません
27:39	27:41	今となる数字のところなんですけど
27:41	27:42	次?
27:42	27:45	そうです、次です。左からこう
27:45	27:47	まず採用サイトに何件、何件、何件、何件
27:47	27:48	はい
27:48	28:03	その次が、こう、人に、人が見るかっていうところの数字で、その次が実際に応募見学みたいなところがこう来るところ
28:03	28:10	で、その中でこう、さっきのカジュアル面談みたいなのを含むと弾かれる人もいると思うんで、その次
28:10	28:12	で、実際に面談する人
28:12	28:17	で、採用みたいなところの一応一連の流れを数字で、あの目標として
